timestamp,latitude_0,longitude_0,day_of_week_x,hour_of_day,unix_timestamp,congestion_level,id,datetime,temperature,precipitation,wind_speed,visibility,humidity,pressure,weather_description,day_of_week_y,hour,day_of_week,road_id,latitude,longitude,way_geometry,length,road_length,highway_busway,highway_construction,highway_cycleway,highway_footway,highway_living_street,highway_motorway,highway_motorway_link,highway_path,highway_pedestrian,highway_platform,highway_primary,highway_primary_link,highway_proposed,highway_raceway,highway_residential,highway_rest_area,highway_secondary,highway_secondary_link,highway_service,highway_steps,highway_tertiary,highway_tertiary_link,highway_track,highway_trunk,highway_trunk_link,highway_unclassified,highway_unpaved
2024-07-07 03:30:00,6.513518045906835,3.36541092794522,0.0,3,1720414800.0,0.0,1.0,2024-07-05 00:22:41,-0.670153935937008,-0.8082867873292685,0.16887997758482107,0.3025392643122413,0.3841954418149621,0.1937982986566486,light rain,2.0,11.0,6,570978030,0.9868365727725035,0.983934503261219,0102000020E6100000250000004784903D8C6A0C40F55613FA4F751A406DCE1CED136B0C4033B44B659B751A403ADF991AB26B0C4079EE9815E5751A40B3C2E3912E6C0C40CB8866F915761A407E022846966C0C403AD44A7C49761A4039F1D58EE26C0C401AAABDE36F761A407398D4754D6D0C408458479FA0761A40766C04E2756D0C40723B8FE5B8761A4090341367A06D0C4036D373C1CF761A40484F9143C46D0C4058CE39D3DF761A401798BAD0016E0C4017563BD400771A401A6CEA3C2A6E0C40617C879114771A40C509021A5B6E0C4004C6FA0626771A4081F8AF62A76E0C40356502D946771A408F801B73E86E0C402DA2DC6C62771A4015A7FF51406F0C407B12D89C83771A40768E5C925E6F0C40CF053FBB8D771A401B4F5F2A916F0C40EB43CD469D771A4013A91F8AB86F0C406D1FF296AB771A40E7919AD1EA6F0C402D1A7CABBF771A40372273C009700C40D7400466CF771A40F51906E22B700C4085E40929E4771A4019598D8065700C40FA5FAE450B781A40E4CA8FAE88700C40164B917C25781A40926E95719D700C40809F71E140781A407C163A6524710C402F4E7CB5A3781A408C84B69C4B710C40F522241CC4781A40B5BA41599D710C40EA76F69507791A4059ECE52D0D720C4060504B1872791A4024F25D4A5D720C408F96B9AFB9791A40AD2127028B720C404FCB0F5CE5791A40F64B7ACECC720C40803452A51C7A1A406644B3FC0A730C40D11ED4EA507A1A402DB0C7444A730C40B081BE3E847A1A405DA38A879C730C409BEB8F8BC57A1A4046B7B98CF6730C4086C8E9EBF97A1A404B61399DBF740C4028A4EB78827B1A40,0.08182539916583693,0.0817375714175756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-07 03:45:00,6.513518045906835,3.36541092794522,0.0,3,1720414800.0,0.0,1.0,2024-07-05 00:22:41,-0.670153935937008,-0.8082867873292685,0.16887997758482107,0.3025392643122413,0.3841954418149621,0.1937982986566486,light rain,2.0,11.0,6,570978030,0.9868365727725035,0.983934503261219,0102000020E6100000250000004784903D8C6A0C40F55613FA4F751A406DCE1CED136B0C4033B44B659B751A403ADF991AB26B0C4079EE9815E5751A40B3C2E3912E6C0C40CB8866F915761A407E022846966C0C403AD44A7C49761A4039F1D58EE26C0C401AAABDE36F761A407398D4754D6D0C408458479FA0761A40766C04E2756D0C40723B8FE5B8761A4090341367A06D0C4036D373C1CF761A40484F9143C46D0C4058CE39D3DF761A401798BAD0016E0C4017563BD400771A401A6CEA3C2A6E0C40617C879114771A40C509021A5B6E0C4004C6FA0626771A4081F8AF62A76E0C40356502D946771A408F801B73E86E0C402DA2DC6C62771A4015A7FF51406F0C407B12D89C83771A40768E5C925E6F0C40CF053FBB8D771A401B4F5F2A916F0C40EB43CD469D771A4013A91F8AB86F0C406D1FF296AB771A40E7919AD1EA6F0C402D1A7CABBF771A40372273C009700C40D7400466CF771A40F51906E22B700C4085E40929E4771A4019598D8065700C40FA5FAE450B781A40E4CA8FAE88700C40164B917C25781A40926E95719D700C40809F71E140781A407C163A6524710C402F4E7CB5A3781A408C84B69C4B710C40F522241CC4781A40B5BA41599D710C40EA76F69507791A4059ECE52D0D720C4060504B1872791A4024F25D4A5D720C408F96B9AFB9791A40AD2127028B720C404FCB0F5CE5791A40F64B7ACECC720C40803452A51C7A1A406644B3FC0A730C40D11ED4EA507A1A402DB0C7444A730C40B081BE3E847A1A405DA38A879C730C409BEB8F8BC57A1A4046B7B98CF6730C4086C8E9EBF97A1A404B61399DBF740C4028A4EB78827B1A40,0.08182539916583693,0.0817375714175756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-07 04:00:00,6.513518045906835,3.36541092794522,0.0,4,1720414800.0,0.0,41.0,2024-07-07 04:03:04,-1.3634890201572156,1.5690494924153655,-1.2816514197025621,0.3025392643122413,1.2919253619489732,-1.2394477856305122,moderate rain,6.0,4.0,6,570978030,0.9868365727725035,0.983934503261219,0102000020E6100000250000004784903D8C6A0C40F55613FA4F751A406DCE1CED136B0C4033B44B659B751A403ADF991AB26B0C4079EE9815E5751A40B3C2E3912E6C0C40CB8866F915761A407E022846966C0C403AD44A7C49761A4039F1D58EE26C0C401AAABDE36F761A407398D4754D6D0C408458479FA0761A40766C04E2756D0C40723B8FE5B8761A4090341367A06D0C4036D373C1CF761A40484F9143C46D0C4058CE39D3DF761A401798BAD0016E0C4017563BD400771A401A6CEA3C2A6E0C40617C879114771A40C509021A5B6E0C4004C6FA0626771A4081F8AF62A76E0C40356502D946771A408F801B73E86E0C402DA2DC6C62771A4015A7FF51406F0C407B12D89C83771A40768E5C925E6F0C40CF053FBB8D771A401B4F5F2A916F0C40EB43CD469D771A4013A91F8AB86F0C406D1FF296AB771A40E7919AD1EA6F0C402D1A7CABBF771A40372273C009700C40D7400466CF771A40F51906E22B700C4085E40929E4771A4019598D8065700C40FA5FAE450B781A40E4CA8FAE88700C40164B917C25781A40926E95719D700C40809F71E140781A407C163A6524710C402F4E7CB5A3781A408C84B69C4B710C40F522241CC4781A40B5BA41599D710C40EA76F69507791A4059ECE52D0D720C4060504B1872791A4024F25D4A5D720C408F96B9AFB9791A40AD2127028B720C404FCB0F5CE5791A40F64B7ACECC720C40803452A51C7A1A406644B3FC0A730C40D11ED4EA507A1A402DB0C7444A730C40B081BE3E847A1A405DA38A879C730C409BEB8F8BC57A1A4046B7B98CF6730C4086C8E9EBF97A1A404B61399DBF740C4028A4EB78827B1A40,0.08182539916583693,0.0817375714175756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-07 04:15:00,6.513518045906835,3.36541092794522,0.0,4,1720414800.0,0.0,41.0,2024-07-07 04:03:04,-1.3634890201572156,1.5690494924153655,-1.2816514197025621,0.3025392643122413,1.2919253619489732,-1.2394477856305122,moderate rain,6.0,4.0,6,570978030,0.9868365727725035,0.983934503261219,0102000020E6100000250000004784903D8C6A0C40F55613FA4F751A406DCE1CED136B0C4033B44B659B751A403ADF991AB26B0C4079EE9815E5751A40B3C2E3912E6C0C40CB8866F915761A407E022846966C0C403AD44A7C49761A4039F1D58EE26C0C401AAABDE36F761A407398D4754D6D0C408458479FA0761A40766C04E2756D0C40723B8FE5B8761A4090341367A06D0C4036D373C1CF761A40484F9143C46D0C4058CE39D3DF761A401798BAD0016E0C4017563BD400771A401A6CEA3C2A6E0C40617C879114771A40C509021A5B6E0C4004C6FA0626771A4081F8AF62A76E0C40356502D946771A408F801B73E86E0C402DA2DC6C62771A4015A7FF51406F0C407B12D89C83771A40768E5C925E6F0C40CF053FBB8D771A401B4F5F2A916F0C40EB43CD469D771A4013A91F8AB86F0C406D1FF296AB771A40E7919AD1EA6F0C402D1A7CABBF771A40372273C009700C40D7400466CF771A40F51906E22B700C4085E40929E4771A4019598D8065700C40FA5FAE450B781A40E4CA8FAE88700C40164B917C25781A40926E95719D700C40809F71E140781A407C163A6524710C402F4E7CB5A3781A408C84B69C4B710C40F522241CC4781A40B5BA41599D710C40EA76F69507791A4059ECE52D0D720C4060504B1872791A4024F25D4A5D720C408F96B9AFB9791A40AD2127028B720C404FCB0F5CE5791A40F64B7ACECC720C40803452A51C7A1A406644B3FC0A730C40D11ED4EA507A1A402DB0C7444A730C40B081BE3E847A1A405DA38A879C730C409BEB8F8BC57A1A4046B7B98CF6730C4086C8E9EBF97A1A404B61399DBF740C4028A4EB78827B1A40,0.08182539916583693,0.0817375714175756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-07 04:30:00,6.513518045906835,3.36541092794522,0.0,4,1720414800.0,0.0,1.0,2024-07-05 00:22:41,-0.670153935937008,-0.8082867873292685,0.16887997758482107,0.3025392643122413,0.3841954418149621,0.1937982986566486,light rain,2.0,11.0,6,570978030,0.9868365727725035,0.983934503261219,0102000020E6100000250000004784903D8C6A0C40F55613FA4F751A406DCE1CED136B0C4033B44B659B751A403ADF991AB26B0C4079EE9815E5751A40B3C2E3912E6C0C40CB8866F915761A407E022846966C0C403AD44A7C49761A4039F1D58EE26C0C401AAABDE36F761A407398D4754D6D0C408458479FA0761A40766C04E2756D0C40723B8FE5B8761A4090341367A06D0C4036D373C1CF761A40484F9143C46D0C4058CE39D3DF761A401798BAD0016E0C4017563BD400771A401A6CEA3C2A6E0C40617C879114771A40C509021A5B6E0C4004C6FA0626771A4081F8AF62A76E0C40356502D946771A408F801B73E86E0C402DA2DC6C62771A4015A7FF51406F0C407B12D89C83771A40768E5C925E6F0C40CF053FBB8D771A401B4F5F2A916F0C40EB43CD469D771A4013A91F8AB86F0C406D1FF296AB771A40E7919AD1EA6F0C402D1A7CABBF771A40372273C009700C40D7400466CF771A40F51906E22B700C4085E40929E4771A4019598D8065700C40FA5FAE450B781A40E4CA8FAE88700C40164B917C25781A40926E95719D700C40809F71E140781A407C163A6524710C402F4E7CB5A3781A408C84B69C4B710C40F522241CC4781A40B5BA41599D710C40EA76F69507791A4059ECE52D0D720C4060504B1872791A4024F25D4A5D720C408F96B9AFB9791A40AD2127028B720C404FCB0F5CE5791A40F64B7ACECC720C40803452A51C7A1A406644B3FC0A730C40D11ED4EA507A1A402DB0C7444A730C40B081BE3E847A1A405DA38A879C730C409BEB8F8BC57A1A4046B7B98CF6730C4086C8E9EBF97A1A404B61399DBF740C4028A4EB78827B1A40,0.08182539916583693,0.0817375714175756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-07 04:45:00,6.513518045906835,3.36541092794522,0.0,4,1720414800.0,0.0,1.0,2024-07-05 00:22:41,-0.670153935937008,-0.8082867873292685,0.16887997758482107,0.3025392643122413,0.3841954418149621,0.1937982986566486,light rain,2.0,11.0,6,570978030,0.9868365727725035,0.983934503261219,0102000020E6100000250000004784903D8C6A0C40F55613FA4F751A406DCE1CED136B0C4033B44B659B751A403ADF991AB26B0C4079EE9815E5751A40B3C2E3912E6C0C40CB8866F915761A407E022846966C0C403AD44A7C49761A4039F1D58EE26C0C401AAABDE36F761A407398D4754D6D0C408458479FA0761A40766C04E2756D0C40723B8FE5B8761A4090341367A06D0C4036D373C1CF761A40484F9143C46D0C4058CE39D3DF761A401798BAD0016E0C4017563BD400771A401A6CEA3C2A6E0C40617C879114771A40C509021A5B6E0C4004C6FA0626771A4081F8AF62A76E0C40356502D946771A408F801B73E86E0C402DA2DC6C62771A4015A7FF51406F0C407B12D89C83771A40768E5C925E6F0C40CF053FBB8D771A401B4F5F2A916F0C40EB43CD469D771A4013A91F8AB86F0C406D1FF296AB771A40E7919AD1EA6F0C402D1A7CABBF771A40372273C009700C40D7400466CF771A40F51906E22B700C4085E40929E4771A4019598D8065700C40FA5FAE450B781A40E4CA8FAE88700C40164B917C25781A40926E95719D700C40809F71E140781A407C163A6524710C402F4E7CB5A3781A408C84B69C4B710C40F522241CC4781A40B5BA41599D710C40EA76F69507791A4059ECE52D0D720C4060504B1872791A4024F25D4A5D720C408F96B9AFB9791A40AD2127028B720C404FCB0F5CE5791A40F64B7ACECC720C40803452A51C7A1A406644B3FC0A730C40D11ED4EA507A1A402DB0C7444A730C40B081BE3E847A1A405DA38A879C730C409BEB8F8BC57A1A4046B7B98CF6730C4086C8E9EBF97A1A404B61399DBF740C4028A4EB78827B1A40,0.08182539916583693,0.0817375714175756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-07 05:00:00,6.513518045906835,3.36541092794522,0.0,5,1720414800.0,0.0,1.0,2024-07-05 00:22:41,-0.670153935937008,-0.8082867873292685,0.16887997758482107,0.3025392643122413,0.3841954418149621,0.1937982986566486,light rain,2.0,11.0,6,570978030,0.9868365727725035,0.983934503261219,0102000020E6100000250000004784903D8C6A0C40F55613FA4F751A406DCE1CED136B0C4033B44B659B751A403ADF991AB26B0C4079EE9815E5751A40B3C2E3912E6C0C40CB8866F915761A407E022846966C0C403AD44A7C49761A4039F1D58EE26C0C401AAABDE36F761A407398D4754D6D0C408458479FA0761A40766C04E2756D0C40723B8FE5B8761A4090341367A06D0C4036D373C1CF761A40484F9143C46D0C4058CE39D3DF761A401798BAD0016E0C4017563BD400771A401A6CEA3C2A6E0C40617C879114771A40C509021A5B6E0C4004C6FA0626771A4081F8AF62A76E0C40356502D946771A408F801B73E86E0C402DA2DC6C62771A4015A7FF51406F0C407B12D89C83771A40768E5C925E6F0C40CF053FBB8D771A401B4F5F2A916F0C40EB43CD469D771A4013A91F8AB86F0C406D1FF296AB771A40E7919AD1EA6F0C402D1A7CABBF771A40372273C009700C40D7400466CF771A40F51906E22B700C4085E40929E4771A4019598D8065700C40FA5FAE450B781A40E4CA8FAE88700C40164B917C25781A40926E95719D700C40809F71E140781A407C163A6524710C402F4E7CB5A3781A408C84B69C4B710C40F522241CC4781A40B5BA41599D710C40EA76F69507791A4059ECE52D0D720C4060504B1872791A4024F25D4A5D720C408F96B9AFB9791A40AD2127028B720C404FCB0F5CE5791A40F64B7ACECC720C40803452A51C7A1A406644B3FC0A730C40D11ED4EA507A1A402DB0C7444A730C40B081BE3E847A1A405DA38A879C730C409BEB8F8BC57A1A4046B7B98CF6730C4086C8E9EBF97A1A404B61399DBF740C4028A4EB78827B1A40,0.08182539916583693,0.0817375714175756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-07 05:15:00,6.513518045906835,3.36541092794522,0.0,5,1720414800.0,0.0,42.0,2024-07-07 05:17:02,-1.4634892726889779,3.026850041315377,-1.6147364072278132,0.3025392643122413,1.4216010648252606,-1.2394477856305122,moderate rain,6.0,5.0,6,570978030,0.9868365727725035,0.983934503261219,0102000020E6100000250000004784903D8C6A0C40F55613FA4F751A406DCE1CED136B0C4033B44B659B751A403ADF991AB26B0C4079EE9815E5751A40B3C2E3912E6C0C40CB8866F915761A407E022846966C0C403AD44A7C49761A4039F1D58EE26C0C401AAABDE36F761A407398D4754D6D0C408458479FA0761A40766C04E2756D0C40723B8FE5B8761A4090341367A06D0C4036D373C1CF761A40484F9143C46D0C4058CE39D3DF761A401798BAD0016E0C4017563BD400771A401A6CEA3C2A6E0C40617C879114771A40C509021A5B6E0C4004C6FA0626771A4081F8AF62A76E0C40356502D946771A408F801B73E86E0C402DA2DC6C62771A4015A7FF51406F0C407B12D89C83771A40768E5C925E6F0C40CF053FBB8D771A401B4F5F2A916F0C40EB43CD469D771A4013A91F8AB86F0C406D1FF296AB771A40E7919AD1EA6F0C402D1A7CABBF771A40372273C009700C40D7400466CF771A40F51906E22B700C4085E40929E4771A4019598D8065700C40FA5FAE450B781A40E4CA8FAE88700C40164B917C25781A40926E95719D700C40809F71E140781A407C163A6524710C402F4E7CB5A3781A408C84B69C4B710C40F522241CC4781A40B5BA41599D710C40EA76F69507791A4059ECE52D0D720C4060504B1872791A4024F25D4A5D720C408F96B9AFB9791A40AD2127028B720C404FCB0F5CE5791A40F64B7ACECC720C40803452A51C7A1A406644B3FC0A730C40D11ED4EA507A1A402DB0C7444A730C40B081BE3E847A1A405DA38A879C730C409BEB8F8BC57A1A4046B7B98CF6730C4086C8E9EBF97A1A404B61399DBF740C4028A4EB78827B1A40,0.08182539916583693,0.0817375714175756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-07 05:30:00,6.513518045906835,3.36541092794522,0.0,5,1720414800.0,0.0,42.0,2024-07-07 05:17:02,-1.4634892726889779,3.026850041315377,-1.6147364072278132,0.3025392643122413,1.4216010648252606,-1.2394477856305122,moderate rain,6.0,5.0,6,570978030,0.9868365727725035,0.983934503261219,0102000020E6100000250000004784903D8C6A0C40F55613FA4F751A406DCE1CED136B0C4033B44B659B751A403ADF991AB26B0C4079EE9815E5751A40B3C2E3912E6C0C40CB8866F915761A407E022846966C0C403AD44A7C49761A4039F1D58EE26C0C401AAABDE36F761A407398D4754D6D0C408458479FA0761A40766C04E2756D0C40723B8FE5B8761A4090341367A06D0C4036D373C1CF761A40484F9143C46D0C4058CE39D3DF761A401798BAD0016E0C4017563BD400771A401A6CEA3C2A6E0C40617C879114771A40C509021A5B6E0C4004C6FA0626771A4081F8AF62A76E0C40356502D946771A408F801B73E86E0C402DA2DC6C62771A4015A7FF51406F0C407B12D89C83771A40768E5C925E6F0C40CF053FBB8D771A401B4F5F2A916F0C40EB43CD469D771A4013A91F8AB86F0C406D1FF296AB771A40E7919AD1EA6F0C402D1A7CABBF771A40372273C009700C40D7400466CF771A40F51906E22B700C4085E40929E4771A4019598D8065700C40FA5FAE450B781A40E4CA8FAE88700C40164B917C25781A40926E95719D700C40809F71E140781A407C163A6524710C402F4E7CB5A3781A408C84B69C4B710C40F522241CC4781A40B5BA41599D710C40EA76F69507791A4059ECE52D0D720C4060504B1872791A4024F25D4A5D720C408F96B9AFB9791A40AD2127028B720C404FCB0F5CE5791A40F64B7ACECC720C40803452A51C7A1A406644B3FC0A730C40D11ED4EA507A1A402DB0C7444A730C40B081BE3E847A1A405DA38A879C730C409BEB8F8BC57A1A4046B7B98CF6730C4086C8E9EBF97A1A404B61399DBF740C4028A4EB78827B1A40,0.08182539916583693,0.0817375714175756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-07 05:45:00,6.513518045906835,3.36541092794522,0.0,5,1720414800.0,0.0,1.0,2024-07-05 00:22:41,-0.670153935937008,-0.8082867873292685,0.16887997758482107,0.3025392643122413,0.3841954418149621,0.1937982986566486,light rain,2.0,11.0,6,570978030,0.9868365727725035,0.983934503261219,0102000020E6100000250000004784903D8C6A0C40F55613FA4F751A406DCE1CED136B0C4033B44B659B751A403ADF991AB26B0C4079EE9815E5751A40B3C2E3912E6C0C40CB8866F915761A407E022846966C0C403AD44A7C49761A4039F1D58EE26C0C401AAABDE36F761A407398D4754D6D0C408458479FA0761A40766C04E2756D0C40723B8FE5B8761A4090341367A06D0C4036D373C1CF761A40484F9143C46D0C4058CE39D3DF761A401798BAD0016E0C4017563BD400771A401A6CEA3C2A6E0C40617C879114771A40C509021A5B6E0C4004C6FA0626771A4081F8AF62A76E0C40356502D946771A408F801B73E86E0C402DA2DC6C62771A4015A7FF51406F0C407B12D89C83771A40768E5C925E6F0C40CF053FBB8D771A401B4F5F2A916F0C40EB43CD469D771A4013A91F8AB86F0C406D1FF296AB771A40E7919AD1EA6F0C402D1A7CABBF771A40372273C009700C40D7400466CF771A40F51906E22B700C4085E40929E4771A4019598D8065700C40FA5FAE450B781A40E4CA8FAE88700C40164B917C25781A40926E95719D700C40809F71E140781A407C163A6524710C402F4E7CB5A3781A408C84B69C4B710C40F522241CC4781A40B5BA41599D710C40EA76F69507791A4059ECE52D0D720C4060504B1872791A4024F25D4A5D720C408F96B9AFB9791A40AD2127028B720C404FCB0F5CE5791A40F64B7ACECC720C40803452A51C7A1A406644B3FC0A730C40D11ED4EA507A1A402DB0C7444A730C40B081BE3E847A1A405DA38A879C730C409BEB8F8BC57A1A4046B7B98CF6730C4086C8E9EBF97A1A404B61399DBF740C4028A4EB78827B1A40,0.08182539916583693,0.0817375714175756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-07 06:00:00,6.513518045906835,3.36541092794522,0.0,6,1720414800.0,0.0,43.0,2024-07-07 06:00:12,-0.670153935937008,3.1165608443246082,-1.9155873637022331,0.3025392643122413,1.4216010648252606,-0.5228247434869318,moderate rain,6.0,6.0,6,570978030,0.9868365727725035,0.983934503261219,0102000020E6100000250000004784903D8C6A0C40F55613FA4F751A406DCE1CED136B0C4033B44B659B751A403ADF991AB26B0C4079EE9815E5751A40B3C2E3912E6C0C40CB8866F915761A407E022846966C0C403AD44A7C49761A4039F1D58EE26C0C401AAABDE36F761A407398D4754D6D0C408458479FA0761A40766C04E2756D0C40723B8FE5B8761A4090341367A06D0C4036D373C1CF761A40484F9143C46D0C4058CE39D3DF761A401798BAD0016E0C4017563BD400771A401A6CEA3C2A6E0C40617C879114771A40C509021A5B6E0C4004C6FA0626771A4081F8AF62A76E0C40356502D946771A408F801B73E86E0C402DA2DC6C62771A4015A7FF51406F0C407B12D89C83771A40768E5C925E6F0C40CF053FBB8D771A401B4F5F2A916F0C40EB43CD469D771A4013A91F8AB86F0C406D1FF296AB771A40E7919AD1EA6F0C402D1A7CABBF771A40372273C009700C40D7400466CF771A40F51906E22B700C4085E40929E4771A4019598D8065700C40FA5FAE450B781A40E4CA8FAE88700C40164B917C25781A40926E95719D700C40809F71E140781A407C163A6524710C402F4E7CB5A3781A408C84B69C4B710C40F522241CC4781A40B5BA41599D710C40EA76F69507791A4059ECE52D0D720C4060504B1872791A4024F25D4A5D720C408F96B9AFB9791A40AD2127028B720C404FCB0F5CE5791A40F64B7ACECC720C40803452A51C7A1A406644B3FC0A730C40D11ED4EA507A1A402DB0C7444A730C40B081BE3E847A1A405DA38A879C730C409BEB8F8BC57A1A4046B7B98CF6730C4086C8E9EBF97A1A404B61399DBF740C4028A4EB78827B1A40,0.08182539916583693,0.0817375714175756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-07 06:15:00,6.513518045906835,3.36541092794522,0.0,6,1720414800.0,0.0,43.0,2024-07-07 06:00:12,-0.670153935937008,3.1165608443246082,-1.9155873637022331,0.3025392643122413,1.4216010648252606,-0.5228247434869318,moderate rain,6.0,6.0,6,570978030,0.9868365727725035,0.983934503261219,0102000020E6100000250000004784903D8C6A0C40F55613FA4F751A406DCE1CED136B0C4033B44B659B751A403ADF991AB26B0C4079EE9815E5751A40B3C2E3912E6C0C40CB8866F915761A407E022846966C0C403AD44A7C49761A4039F1D58EE26C0C401AAABDE36F761A407398D4754D6D0C408458479FA0761A40766C04E2756D0C40723B8FE5B8761A4090341367A06D0C4036D373C1CF761A40484F9143C46D0C4058CE39D3DF761A401798BAD0016E0C4017563BD400771A401A6CEA3C2A6E0C40617C879114771A40C509021A5B6E0C4004C6FA0626771A4081F8AF62A76E0C40356502D946771A408F801B73E86E0C402DA2DC6C62771A4015A7FF51406F0C407B12D89C83771A40768E5C925E6F0C40CF053FBB8D771A401B4F5F2A916F0C40EB43CD469D771A4013A91F8AB86F0C406D1FF296AB771A40E7919AD1EA6F0C402D1A7CABBF771A40372273C009700C40D7400466CF771A40F51906E22B700C4085E40929E4771A4019598D8065700C40FA5FAE450B781A40E4CA8FAE88700C40164B917C25781A40926E95719D700C40809F71E140781A407C163A6524710C402F4E7CB5A3781A408C84B69C4B710C40F522241CC4781A40B5BA41599D710C40EA76F69507791A4059ECE52D0D720C4060504B1872791A4024F25D4A5D720C408F96B9AFB9791A40AD2127028B720C404FCB0F5CE5791A40F64B7ACECC720C40803452A51C7A1A406644B3FC0A730C40D11ED4EA507A1A402DB0C7444A730C40B081BE3E847A1A405DA38A879C730C409BEB8F8BC57A1A4046B7B98CF6730C4086C8E9EBF97A1A404B61399DBF740C4028A4EB78827B1A40,0.08182539916583693,0.0817375714175756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-07 06:30:00,6.513518045906835,3.36541092794522,0.0,6,1720414800.0,0.0,1.0,2024-07-05 00:22:41,-0.670153935937008,-0.8082867873292685,0.16887997758482107,0.3025392643122413,0.3841954418149621,0.1937982986566486,light rain,2.0,11.0,6,570978030,0.9868365727725035,0.983934503261219,0102000020E6100000250000004784903D8C6A0C40F55613FA4F751A406DCE1CED136B0C4033B44B659B751A403ADF991AB26B0C4079EE9815E5751A40B3C2E3912E6C0C40CB8866F915761A407E022846966C0C403AD44A7C49761A4039F1D58EE26C0C401AAABDE36F761A407398D4754D6D0C408458479FA0761A40766C04E2756D0C40723B8FE5B8761A4090341367A06D0C4036D373C1CF761A40484F9143C46D0C4058CE39D3DF761A401798BAD0016E0C4017563BD400771A401A6CEA3C2A6E0C40617C879114771A40C509021A5B6E0C4004C6FA0626771A4081F8AF62A76E0C40356502D946771A408F801B73E86E0C402DA2DC6C62771A4015A7FF51406F0C407B12D89C83771A40768E5C925E6F0C40CF053FBB8D771A401B4F5F2A916F0C40EB43CD469D771A4013A91F8AB86F0C406D1FF296AB771A40E7919AD1EA6F0C402D1A7CABBF771A40372273C009700C40D7400466CF771A40F51906E22B700C4085E40929E4771A4019598D8065700C40FA5FAE450B781A40E4CA8FAE88700C40164B917C25781A40926E95719D700C40809F71E140781A407C163A6524710C402F4E7CB5A3781A408C84B69C4B710C40F522241CC4781A40B5BA41599D710C40EA76F69507791A4059ECE52D0D720C4060504B1872791A4024F25D4A5D720C408F96B9AFB9791A40AD2127028B720C404FCB0F5CE5791A40F64B7ACECC720C40803452A51C7A1A406644B3FC0A730C40D11ED4EA507A1A402DB0C7444A730C40B081BE3E847A1A405DA38A879C730C409BEB8F8BC57A1A4046B7B98CF6730C4086C8E9EBF97A1A404B61399DBF740C4028A4EB78827B1A40,0.08182539916583693,0.0817375714175756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
